Date,FundISIN,FundNAV
2018-06-29,LU0358729142,125.3119
2018-06-28,LU0358729142,124.7727
2018-06-27,LU0358729142,125.3984
2018-06-26,LU0358729142,125.4625
2018-06-25,LU0358729142,125.828
2018-06-22,LU0358729142,126.2364
2018-06-21,LU0358729142,126.4622
2018-06-20,LU0358729142,126.6436
2018-06-19,LU0358729142,126.3268
2018-06-18,LU0358729142,126.8012
2018-06-15,LU0358729142,127.1435
2018-06-14,LU0358729142,127.9177
2018-06-13,LU0358729142,127.8612
2018-06-12,LU0358729142,128.0797
2018-06-11,LU0358729142,128.1736
2018-06-08,LU0358729142,128.2417
2018-06-07,LU0358729142,128.6214
2018-06-06,LU0358729142,128.8629
2018-06-05,LU0358729142,128.7267
2018-06-04,LU0358729142,128.7369
2018-06-01,LU0358729142,128.516
2018-05-31,LU0358729142,128.2798
2018-05-30,LU0358729142,128.0008
2018-05-29,LU0358729142,127.8468
2018-05-28,LU0358729142,127.9456
2018-05-25,LU0358729142,127.6039
2018-05-24,LU0358729142,127.3696
2018-05-23,LU0358729142,126.9902
2018-05-22,LU0358729142,127.4089
2018-05-21,LU0358729142,127.1452
2018-05-18,LU0358729142,127.2884
2018-05-17,LU0358729142,127.4975
2018-05-16,LU0358729142,127.5869
2018-05-15,LU0358729142,127.7662
2018-05-14,LU0358729142,128.4581
2018-05-11,LU0358729142,128.5711
2018-05-10,LU0358729142,127.993
2018-05-09,LU0358729142,128.0768
2018-05-08,LU0358729142,128.3379
2018-05-07,LU0358729142,128.6451
2018-05-04,LU0358729142,128.9287
2018-05-03,LU0358729142,129.0212
2018-05-02,LU0358729142,129.0857
2018-05-01,LU0358729142,129.3153
2018-04-30,LU0358729142,129.6524
2018-04-27,LU0358729142,129.6239
2018-04-26,LU0358729142,129.2962
2018-04-25,LU0358729142,129.1206
2018-04-24,LU0358729142,129.7936
2018-04-23,LU0358729142,129.9439
2018-04-20,LU0358729142,130.6261
2018-04-19,LU0358729142,131.4756
2018-04-18,LU0358729142,131.4662
2018-04-17,LU0358729142,131.2773
2018-04-16,LU0358729142,131.4048
2018-04-13,LU0358729142,131.6334
2018-04-12,LU0358729142,131.6267
2018-04-11,LU0358729142,131.7597
2018-04-10,LU0358729142,131.8605
2018-04-09,LU0358729142,131.6732
2018-04-06,LU0358729142,131.781
2018-04-05,LU0358729142,131.8741
2018-04-04,LU0358729142,131.729
2018-04-03,LU0358729142,131.9219
2018-03-29,LU0358729142,131.4305
2018-03-28,LU0358729142,131.3116
2018-03-27,LU0358729142,131.0588
2018-03-26,LU0358729142,130.8169
2018-03-23,LU0358729142,130.4893
2018-03-22,LU0358729142,130.1345
2018-03-21,LU0358729142,130.26
2018-03-20,LU0358729142,130.2208
2018-03-19,LU0358729142,130.295
2018-03-16,LU0358729142,130.5674
2018-03-15,LU0358729142,130.6615
2018-03-14,LU0358729142,130.9161
2018-03-13,LU0358729142,130.7013
2018-03-12,LU0358729142,130.336
2018-03-09,LU0358729142,130.0237
2018-03-08,LU0358729142,130.0885
2018-03-07,LU0358729142,130.412
2018-03-06,LU0358729142,130.4756
2018-03-05,LU0358729142,130.0488
2018-03-02,LU0358729142,129.7728
2018-03-01,LU0358729142,129.4469
2018-02-28,LU0358729142,129.7222
2018-02-27,LU0358729142,130.3173
2018-02-26,LU0358729142,130.4519
2018-02-23,LU0358729142,129.9047
2018-02-22,LU0358729142,129.628
2018-02-21,LU0358729142,130.0793
2018-02-20,LU0358729142,130.1149
2018-02-19,LU0358729142,130.7813
2018-02-16,LU0358729142,131.0818
2018-02-15,LU0358729142,130.9971
2018-02-14,LU0358729142,130.0888
2018-02-13,LU0358729142,129.8452
2018-02-12,LU0358729142,129.6882
2018-02-09,LU0358729142,129.9258
2018-02-08,LU0358729142,129.8677
2018-02-07,LU0358729142,130.7304
2018-02-06,LU0358729142,130.4194
2018-02-05,LU0358729142,130.5735
2018-02-02,LU0358729142,130.9341
2018-02-01,LU0358729142,131.5359
2018-01-31,LU0358729142,132.064
2018-01-30,LU0358729142,131.5534
2018-01-29,LU0358729142,131.9142
2018-01-26,LU0358729142,132.5786
2018-01-25,LU0358729142,132.9215
2018-01-24,LU0358729142,132.4017
2018-01-23,LU0358729142,131.5274
2018-01-22,LU0358729142,131.54
2018-01-19,LU0358729142,131.5827
2018-01-18,LU0358729142,131.5901
2018-01-17,LU0358729142,131.4507
2018-01-16,LU0358729142,131.4694
2018-01-15,LU0358729142,131.6914
2018-01-12,LU0358729142,131.3484
2018-01-11,LU0358729142,131.0006
2018-01-10,LU0358729142,130.709
2018-01-09,LU0358729142,130.7803
2018-01-08,LU0358729142,131.2093
2018-01-05,LU0358729142,131.5555
2018-01-04,LU0358729142,131.1314
2018-01-03,LU0358729142,131.1179
2018-01-02,LU0358729142,130.8899
2017-12-29,LU0358729142,130.2183
2017-12-28,LU0358729142,129.8501
2017-12-27,LU0358729142,129.4655
2017-12-22,LU0358729142,129.2869
2017-12-21,LU0358729142,129.1559
2017-12-20,LU0358729142,129.0825
2017-12-19,LU0358729142,128.9585
2017-12-18,LU0358729142,128.7808
2017-12-15,LU0358729142,128.8777
2017-12-14,LU0358729142,128.6406
2017-12-13,LU0358729142,128.4208
2017-12-12,LU0358729142,128.4608
2017-12-11,LU0358729142,128.4799
2017-12-08,LU0358729142,128.3521
2017-12-07,LU0358729142,128.3547
2017-12-06,LU0358729142,128.496
2017-12-05,LU0358729142,128.6105
2017-12-04,LU0358729142,128.6331
2017-12-01,LU0358729142,128.4817
2017-11-30,LU0358729142,128.4131
2017-11-29,LU0358729142,128.8292
2017-11-28,LU0358729142,128.5393
2017-11-27,LU0358729142,128.4235
2017-11-24,LU0358729142,128.1826
2017-11-23,LU0358729142,128.323
2017-11-22,LU0358729142,127.9034
2017-11-21,LU0358729142,127.5442
2017-11-20,LU0358729142,127.2548
2017-11-17,LU0358729142,127.0039
2017-11-16,LU0358729142,126.8959
2017-11-15,LU0358729142,126.7222
2017-11-14,LU0358729142,125.9461
2017-11-13,LU0358729142,125.9359
2017-11-10,LU0358729142,126.1485
2017-11-09,LU0358729142,126.2545
2017-11-08,LU0358729142,126.4288
2017-11-07,LU0358729142,126.3803
2017-11-06,LU0358729142,126.406
2017-11-03,LU0358729142,126.4369
2017-11-02,LU0358729142,126.3623
2017-11-01,LU0358729142,126.1627
2017-10-31,LU0358729142,125.8036
2017-10-30,LU0358729142,125.5234
2017-10-27,LU0358729142,125.0825
2017-10-26,LU0358729142,125.5589
2017-10-25,LU0358729142,125.7248
2017-10-24,LU0358729142,125.8657
2017-10-23,LU0358729142,126.0072
2017-10-20,LU0358729142,126.1843
2017-10-19,LU0358729142,126.3404
2017-10-18,LU0358729142,126.3955
2017-10-17,LU0358729142,126.4798
2017-10-16,LU0358729142,126.9622
2017-10-13,LU0358729142,126.8597
2017-10-12,LU0358729142,126.5252
2017-10-11,LU0358729142,126.332
2017-10-10,LU0358729142,126.2947
2017-10-09,LU0358729142,125.7938
2017-10-06,LU0358729142,125.5658
2017-10-05,LU0358729142,126.0237
2017-10-04,LU0358729142,126.0687
2017-10-03,LU0358729142,125.546
2017-10-02,LU0358729142,125.5951
2017-09-29,LU0358729142,126.0812
2017-09-28,LU0358729142,125.5072
2017-09-27,LU0358729142,125.8997
2017-09-26,LU0358729142,126.75
2017-09-25,LU0358729142,127.2001
2017-09-22,LU0358729142,127.4207
2017-09-21,LU0358729142,127.2245
2017-09-20,LU0358729142,127.7002
2017-09-19,LU0358729142,127.4862
2017-09-18,LU0358729142,127.648
2017-09-15,LU0358729142,127.8616
2017-09-14,LU0358729142,127.4076
2017-09-13,LU0358729142,128.0343
2017-09-12,LU0358729142,127.9304
2017-09-11,LU0358729142,128.0513
2017-09-08,LU0358729142,128.2989
2017-09-07,LU0358729142,127.8191
2017-09-06,LU0358729142,127.0525
2017-09-05,LU0358729142,126.7835
2017-09-04,LU0358729142,126.6976
2017-09-01,LU0358729142,126.8977
2017-08-31,LU0358729142,126.4757
2017-08-30,LU0358729142,126.4655
2017-08-29,LU0358729142,126.5236
2017-08-28,LU0358729142,126.4988
2017-08-25,LU0358729142,125.985
2017-08-24,LU0358729142,125.7628
2017-08-23,LU0358729142,125.6225
2017-08-22,LU0358729142,125.5791
2017-08-21,LU0358729142,125.4662
2017-08-18,LU0358729142,125.3403
2017-08-17,LU0358729142,125.2563
2017-08-16,LU0358729142,125.0454
2017-08-15,LU0358729142,125.1216
2017-08-14,LU0358729142,125.3335
2017-08-11,LU0358729142,125.2901
2017-08-10,LU0358729142,125.3646
2017-08-09,LU0358729142,125.4499
2017-08-08,LU0358729142,125.7828
2017-08-07,LU0358729142,125.5653
2017-08-04,LU0358729142,125.8681
2017-08-03,LU0358729142,125.7972
2017-08-02,LU0358729142,125.5367
2017-08-01,LU0358729142,125.5809
2017-07-31,LU0358729142,125.5858
2017-07-28,LU0358729142,125.4622
2017-07-27,LU0358729142,125.733
2017-07-26,LU0358729142,125.3509
2017-07-25,LU0358729142,125.6003
2017-07-24,LU0358729142,125.6313
2017-07-21,LU0358729142,125.3473
2017-07-20,LU0358729142,124.9152
2017-07-19,LU0358729142,124.8564
2017-07-18,LU0358729142,124.9461
2017-07-17,LU0358729142,124.66
2017-07-14,LU0358729142,124.4943
2017-07-13,LU0358729142,124.0359
2017-07-12,LU0358729142,123.6662
2017-07-11,LU0358729142,123.0721
2017-07-10,LU0358729142,122.9875
2017-07-07,LU0358729142,123.0565
2017-07-06,LU0358729142,123.2094
2017-07-05,LU0358729142,123.2352
2017-07-04,LU0358729142,123.3819
2017-07-03,LU0358729142,123.5395
2017-06-30,LU0358729142,124.071
2017-06-29,LU0358729142,124.0464
2017-06-28,LU0358729142,124.1495
2017-06-27,LU0358729142,124.4852
2017-06-26,LU0358729142,124.4575
2017-06-23,LU0358729142,124.3276
2017-06-22,LU0358729142,124.1199
2017-06-21,LU0358729142,124.2552
2017-06-20,LU0358729142,124.3396
2017-06-19,LU0358729142,124.5292
2017-06-16,LU0358729142,124.5747
2017-06-15,LU0358729142,124.6958
2017-06-14,LU0358729142,125.3751
2017-06-13,LU0358729142,124.5865
2017-06-12,LU0358729142,124.3381
2017-06-09,LU0358729142,124.645
2017-06-08,LU0358729142,124.7229
2017-06-07,LU0358729142,124.5733
2017-06-06,LU0358729142,124.7208
2017-06-05,LU0358729142,124.5943
2017-06-02,LU0358729142,124.352
2017-06-01,LU0358729142,124.0656
2017-05-31,LU0358729142,124.0964
2017-05-30,LU0358729142,123.5956
2017-05-29,LU0358729142,123.7362
2017-05-26,LU0358729142,123.9303
2017-05-25,LU0358729142,123.6939
2017-05-24,LU0358729142,123.2581
2017-05-23,LU0358729142,123.299
2017-05-22,LU0358729142,123.5056
2017-05-19,LU0358729142,123.2441
2017-05-18,LU0358729142,122.553
2017-05-17,LU0358729142,123.0978
2017-05-16,LU0358729142,123.0807
2017-05-15,LU0358729142,123.0555
2017-05-12,LU0358729142,122.2766
2017-05-11,LU0358729142,121.7286
2017-05-10,LU0358729142,121.6137
2017-05-09,LU0358729142,121.612
2017-05-08,LU0358729142,122.1666
2017-05-05,LU0358729142,121.9511
2017-05-04,LU0358729142,122.2517
2017-05-03,LU0358729142,122.4865
2017-05-02,LU0358729142,122.2632
2017-05-01,LU0358729142,122.1561
2017-04-28,LU0358729142,122.1039
2017-04-27,LU0358729142,122.1561
2017-04-26,LU0358729142,122.3594
2017-04-25,LU0358729142,122.3686
2017-04-24,LU0358729142,122.3181
2017-04-21,LU0358729142,122.1947
2017-04-20,LU0358729142,122.2938
2017-04-19,LU0358729142,122.2215
2017-04-18,LU0358729142,122.1453
2017-04-13,LU0358729142,122.3844
2017-04-12,LU0358729142,121.91
2017-04-11,LU0358729142,121.6382
2017-04-10,LU0358729142,121.6433
2017-04-07,LU0358729142,121.8962
2017-04-06,LU0358729142,121.9442
2017-04-05,LU0358729142,122.0887
2017-04-04,LU0358729142,122.2563
2017-04-03,LU0358729142,122.2499
2017-03-31,LU0358729142,122.1426
2017-03-30,LU0358729142,122.1822
2017-03-29,LU0358729142,122.2329
2017-03-28,LU0358729142,122.2417
2017-03-27,LU0358729142,122.4194
2017-03-24,LU0358729142,121.5991
2017-03-23,LU0358729142,121.623
2017-03-22,LU0358729142,121.5703
2017-03-21,LU0358729142,121.8019
2017-03-20,LU0358729142,121.4138
2017-03-17,LU0358729142,120.8069
2017-03-16,LU0358729142,120.6929
2017-03-15,LU0358729142,119.497
2017-03-14,LU0358729142,119.2979
2017-03-13,LU0358729142,119.3215
2017-03-10,LU0358729142,118.9689
2017-03-09,LU0358729142,118.7838
2017-03-08,LU0358729142,119.0788
2017-03-07,LU0358729142,119.3929
2017-03-06,LU0358729142,119.5608
2017-03-03,LU0358729142,119.469
2017-03-02,LU0358729142,119.7308
2017-03-01,LU0358729142,119.9034
2017-02-28,LU0358729142,120.6272
2017-02-27,LU0358729142,120.4502
2017-02-24,LU0358729142,120.4176
2017-02-23,LU0358729142,120.053
2017-02-22,LU0358729142,119.5069
2017-02-21,LU0358729142,119.3804
2017-02-20,LU0358729142,119.5002
2017-02-17,LU0358729142,119.5449
2017-02-16,LU0358729142,119.7951
2017-02-15,LU0358729142,119.6165
2017-02-14,LU0358729142,119.971
2017-02-13,LU0358729142,119.3693
2017-02-10,LU0358729142,119.4477
2017-02-09,LU0358729142,119.7697
2017-02-08,LU0358729142,119.5588
2017-02-07,LU0358729142,119.5142
2017-02-06,LU0358729142,119.9248
2017-02-03,LU0358729142,119.6399
2017-02-02,LU0358729142,119.6935
2017-02-01,LU0358729142,119.071
2017-01-31,LU0358729142,119.0868
2017-01-30,LU0358729142,118.2386
2017-01-27,LU0358729142,118.2666
2017-01-26,LU0358729142,118.5848
2017-01-25,LU0358729142,118.8664
2017-01-24,LU0358729142,119.0119
2017-01-23,LU0358729142,118.6787
2017-01-20,LU0358729142,118.2321
2017-01-19,LU0358729142,118.0041
2017-01-18,LU0358729142,118.4611
2017-01-17,LU0358729142,118.7237
2017-01-16,LU0358729142,118.0059
2017-01-13,LU0358729142,118.3108
2017-01-12,LU0358729142,118.4186
2017-01-11,LU0358729142,117.3224
2017-01-10,LU0358729142,117.4254
2017-01-09,LU0358729142,117.0327
2017-01-06,LU0358729142,117.2388
2017-01-05,LU0358729142,117.4894
2017-01-04,LU0358729142,116.6929
2017-01-03,LU0358729142,116.2766
2017-01-02,LU0358729142,116.273
2016-12-30,LU0358729142,116.3837
2016-12-29,LU0358729142,116.1247
2016-12-28,LU0358729142,115.8311
2016-12-27,LU0358729142,116.0785
2016-12-23,LU0358729142,116.1949
2016-12-22,LU0358729142,116.0502
2016-12-21,LU0358729142,116.3355
2016-12-20,LU0358729142,116.0618
2016-12-19,LU0358729142,116.2726
2016-12-16,LU0358729142,116.4367
2016-12-15,LU0358729142,116.86
2016-12-14,LU0358729142,117.9985
2016-12-13,LU0358729142,117.9132
2016-12-12,LU0358729142,117.951
2016-12-09,LU0358729142,118.1349
2016-12-08,LU0358729142,118.5118
2016-12-07,LU0358729142,118.2204
2016-12-06,LU0358729142,118.0092
2016-12-05,LU0358729142,117.5426
2016-12-02,LU0358729142,117.1672
2016-12-01,LU0358729142,117.59
2016-11-30,LU0358729142,117.5087
2016-11-29,LU0358729142,117.4126
2016-11-28,LU0358729142,117.3963
2016-11-25,LU0358729142,117.2716
2016-11-24,LU0358729142,117.2022
2016-11-23,LU0358729142,117.4728
2016-11-22,LU0358729142,117.6383
2016-11-21,LU0358729142,117.676
2016-11-18,LU0358729142,117.728
2016-11-17,LU0358729142,118.3401
2016-11-16,LU0358729142,118.4963
2016-11-15,LU0358729142,118.4506
2016-11-14,LU0358729142,118.7165
2016-11-11,LU0358729142,120.2989
2016-11-10,LU0358729142,121.5005
2016-11-09,LU0358729142,122.3525
2016-11-08,LU0358729142,122.8851
2016-11-07,LU0358729142,122.672
2016-11-04,LU0358729142,122.954
2016-11-03,LU0358729142,123.1005
2016-11-02,LU0358729142,123.2791
2016-11-01,LU0358729142,123.0997
2016-10-31,LU0358729142,123.0668
2016-10-28,LU0358729142,123.0699
2016-10-27,LU0358729142,123.4521
2016-10-26,LU0358729142,123.9236
2016-10-25,LU0358729142,124.0455
2016-10-24,LU0358729142,123.9565
2016-10-21,LU0358729142,123.483
2016-10-20,LU0358729142,124.0943
2016-10-19,LU0358729142,124.2605
2016-10-18,LU0358729142,123.9621
2016-10-17,LU0358729142,123.428
2016-10-14,LU0358729142,123.8649
2016-10-13,LU0358729142,123.5734
2016-10-12,LU0358729142,123.8642
2016-10-11,LU0358729142,124.0984
2016-10-10,LU0358729142,125.0518
2016-10-07,LU0358729142,124.9686
2016-10-06,LU0358729142,124.8269
2016-10-05,LU0358729142,125.3526
2016-10-04,LU0358729142,125.7256
2016-10-03,LU0358729142,126.0682
2016-09-30,LU0358729142,125.9081
2016-09-29,LU0358729142,125.9208
2016-09-28,LU0358729142,126.1883
2016-09-27,LU0358729142,126.2151
2016-09-26,LU0358729142,125.9012
2016-09-23,LU0358729142,126.0537
2016-09-22,LU0358729142,125.898
2016-09-21,LU0358729142,125.05
2016-09-20,LU0358729142,124.7721
2016-09-19,LU0358729142,124.6447
2016-09-16,LU0358729142,124.3132
2016-09-15,LU0358729142,124.309
2016-09-14,LU0358729142,124.5492
2016-09-13,LU0358729142,124.8554
2016-09-12,LU0358729142,125.2631
2016-09-09,LU0358729142,126.1242
2016-09-08,LU0358729142,127.1979
2016-09-07,LU0358729142,127.3478
2016-09-06,LU0358729142,126.0005
2016-09-05,LU0358729142,126.2146
2016-09-02,LU0358729142,125.7039
2016-09-01,LU0358729142,124.7895
2016-08-31,LU0358729142,125.202
2016-08-30,LU0358729142,125.456
2016-08-29,LU0358729142,125.4005
2016-08-26,LU0358729142,126.0219
2016-08-25,LU0358729142,126.1289
2016-08-24,LU0358729142,125.9128
2016-08-23,LU0358729142,126.2165
2016-08-22,LU0358729142,126.1095
2016-08-19,LU0358729142,126.4073
2016-08-18,LU0358729142,127.0601
2016-08-17,LU0358729142,126.9986
2016-08-16,LU0358729142,127.8839
2016-08-15,LU0358729142,127.0986
2016-08-12,LU0358729142,126.9618
2016-08-11,LU0358729142,126.8244
2016-08-10,LU0358729142,127.411
2016-08-09,LU0358729142,126.4481
2016-08-08,LU0358729142,126.0762
2016-08-05,LU0358729142,126.0901
2016-08-04,LU0358729142,126.1158
2016-08-03,LU0358729142,125.7999
2016-08-02,LU0358729142,126.3965
2016-08-01,LU0358729142,126.4855
2016-07-29,LU0358729142,125.9547
2016-07-28,LU0358729142,125.603
2016-07-27,LU0358729142,124.9231
2016-07-26,LU0358729142,124.6588
2016-07-25,LU0358729142,124.6084
2016-07-22,LU0358729142,125.1569
2016-07-21,LU0358729142,124.883
2016-07-20,LU0358729142,125.0371
2016-07-19,LU0358729142,125.0405
2016-07-18,LU0358729142,125.1871
2016-07-15,LU0358729142,125.428
2016-07-14,LU0358729142,125.5505
2016-07-13,LU0358729142,124.7111
2016-07-12,LU0358729142,124.5522
2016-07-11,LU0358729142,124.3474
2016-07-08,LU0358729142,123.8938
2016-07-07,LU0358729142,123.9659
2016-07-06,LU0358729142,123.5533
2016-07-05,LU0358729142,123.4756
2016-07-04,LU0358729142,123.5127
2016-07-01,LU0358729142,123.3677
2016-06-30,LU0358729142,122.5395
2016-06-29,LU0358729142,122.1489
2016-06-28,LU0358729142,121.5261
2016-06-27,LU0358729142,120.852
2016-06-24,LU0358729142,121.3683
2016-06-23,LU0358729142,122.6349
2016-06-22,LU0358729142,122.3394
2016-06-21,LU0358729142,122.1089
2016-06-20,LU0358729142,121.7482
2016-06-17,LU0358729142,121.281
2016-06-16,LU0358729142,121.3381
2016-06-15,LU0358729142,121.2404
2016-06-14,LU0358729142,121.1667
2016-06-13,LU0358729142,121.4752
2016-06-10,LU0358729142,121.7988
2016-06-09,LU0358729142,121.9901
2016-06-08,LU0358729142,121.8463
2016-06-07,LU0358729142,121.5038
2016-06-06,LU0358729142,120.7404
2016-06-03,LU0358729142,119.6794
2016-06-02,LU0358729142,119.24
2016-06-01,LU0358729142,118.8906
2016-05-31,LU0358729142,119.0391
2016-05-30,LU0358729142,119.2152
2016-05-27,LU0358729142,119.8744
2016-05-26,LU0358729142,119.6193
2016-05-25,LU0358729142,119.4387
2016-05-24,LU0358729142,119.1352
2016-05-23,LU0358729142,119.5408
2016-05-20,LU0358729142,119.4461
2016-05-19,LU0358729142,119.5406
2016-05-18,LU0358729142,120.1928
2016-05-17,LU0358729142,120.9047
2016-05-16,LU0358729142,120.8078
2016-05-13,LU0358729142,120.7708
2016-05-12,LU0358729142,120.9988
2016-05-11,LU0358729142,120.9422
2016-05-10,LU0358729142,120.709
2016-05-09,LU0358729142,120.8473
2016-05-06,LU0358729142,120.7378
2016-05-05,LU0358729142,121.1618
2016-05-04,LU0358729142,121.2082
2016-05-03,LU0358729142,121.9824
2016-05-02,LU0358729142,122.4038
2016-04-29,LU0358729142,122.35
2016-04-28,LU0358729142,122.32
2016-04-27,LU0358729142,121.82
2016-04-26,LU0358729142,121.69
2016-04-25,LU0358729142,122.06
2016-04-22,LU0358729142,122.2
2016-04-21,LU0358729142,122.6
2016-04-20,LU0358729142,123.16
2016-04-19,LU0358729142,123.03
2016-04-18,LU0358729142,122.11
2016-04-15,LU0358729142,122.05
2016-04-14,LU0358729142,122
2016-04-13,LU0358729142,122.38
2016-04-12,LU0358729142,122.46
2016-04-11,LU0358729142,122.46
2016-04-08,LU0358729142,122.11
2016-04-07,LU0358729142,122
2016-04-06,LU0358729142,121.4
2016-04-05,LU0358729142,121.7
2016-04-04,LU0358729142,122.15
2016-04-01,LU0358729142,121.95
2016-03-31,LU0358729142,122.57
2016-03-30,LU0358729142,121.42
2016-03-29,LU0358729142,120.14
2016-03-24,LU0358729142,119.77
2016-03-23,LU0358729142,120.12
2016-03-22,LU0358729142,120.43
2016-03-21,LU0358729142,120.54
2016-03-18,LU0358729142,120.68
2016-03-17,LU0358729142,120.47
2016-03-16,LU0358729142,117.68
2016-03-15,LU0358729142,117.96
2016-03-14,LU0358729142,118.49
